	userid	topic_num	query	docno	url	query_index	click_index	usefulness_annotation
268	15	11	清华大学游泳馆开放时间段	25295	http://www.douban.com/group/topic/11976818/	7	2	1
269	15	11	清华大学游泳馆开放时间段	25302	http://blog.renren.com/share/249875465/11985966537	7	3	2
270	15	11	清华大学游泳馆开放时间段	25303	http://blog.renren.com/share/258712637/11991879651?from=0101010202	7	4	2
271	15	11	清华大学游泳馆学生票价	23109	http://www.soowen.com/wendao/wendao.php?id=180211982	8	0	3
272	25	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	0	4
273	25	11	清华大学游泳馆开放时间	7473	http://www.dianping.com/search/branch/2/0_2340301	1	0	3
274	25	11	清华大学游泳馆开放时间	7472	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	1	1	2
275	6	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	0	2
276	6	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	1	4
277	6	11	清华大学游泳馆	1641	http://you.kuxun.cn/qhdxyyg-ditu.html	0	2	1
278	10	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	0	2
279	10	11	清华大学游泳馆	1631	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	0	1	3
280	10	11	清华大学游泳馆位置	9357	http://meishi.qq.com/shops/9247160789116093057	1	0	2
281	10	11	清华大学游泳馆位置	9358	http://www.youbian.com/shenghuo/beijing_851444/	1	1	1
282	10	11	清华大学游泳馆位置	9361	http://www.tuniu.com/guide/v-qinghuadaxueyouyongguan-25014/ditu/	1	2	2
283	10	11	清华大学游泳馆开放时间	7472	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	2	0	4
284	10	11	清华大学游泳馆开放时间	7480	http://zh.wikipedia.org/wiki/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86	2	1	2
285	10	11	清华大学游泳馆	1637	http://www.5yi.com/places/90311	3	0	2
286	10	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	3	1	3
287	14	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	0	1
288	14	11	清华大学 游泳馆	8132	http://www.tuniu.com/guide/v-qinghuadaxueyouyongguan-25014/	1	0	1
289	14	11	清华大学 游泳馆	8136	http://www.renrenzhe.com/qinghuadaxueyouyongguan-t	1	1	1
290	14	11	清华大学 陈明游泳馆	8161	http://zh.wikipedia.org/wiki/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86	2	0	2
291	14	11	清华大学 陈明游泳馆 价格	8188	http://merchant.letyo.com/beijing/m_447459.html	3	0	3
292	18	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	0	2
293	18	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	1	3
294	18	11	清华大学游泳馆 所在地	12402	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	1	0	2
295	18	11	清华大学游泳馆 所在地	12404	http://meishi.qq.com/shops/9247160789116093057	1	1	1
296	18	11	清华大学游泳馆 所在地	12407	http://wudaokou.fang.com/shangpu/166998/	1	2	2
297	18	11	清华大学游泳馆 所在地	12410	http://www.yacol.com/info/aerobics/49873/	1	3	1
298	2	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	0	2
299	2	11	清华大学陈明游泳馆	1923	http://www.aibang.com/detail/1229946585-421828247	1	0	2
300	2	11	清华大学陈明游泳馆	1926	http://zh.wikipedia.org/zh-hk/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86	1	1	3
301	2	11	清华大学陈明游泳馆价格	1953	http://merchant.letyo.com/beijing/m_447459.html	2	0	2
302	2	11	清华大学陈明游泳馆学生价格	2003	http://www.btsmth.com/show_topic.php?en_name=SecondMarket&gid=1234161	3	0	1
303	2	11	清华大学陈明游泳馆学生价格	2007	http://bj.meituan.com/deal/consultations/868768/hidden	3	1	1
304	2	11	清华大学陈明游泳馆学生卡	2058	http://merchant.letyo.com/beijing/m_447459.html	4	0	2
305	2	11	清华大学陈明游泳馆价格	1953	http://merchant.letyo.com/beijing/m_447459.html	5	0	1
306	24	11	清华大学游泳馆	1632	http://you.kuxun.cn/qhdxyyg.html	0	0	2
307	24	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	1	3
308	24	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	2	2
309	24	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	3	4
310	24	11	清华大学游泳馆	1650	http://wudaokou.fang.com/shangpu/166998/	2	0	2
311	24	11	清华大学游泳馆	1656	http://you.kuxun.cn/qhdxyyg-gonglue-1.html	2	1	1
312	24	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	2	2	1
313	24	11	清华大学陈明游泳馆	1926	http://zh.wikipedia.org/zh-hk/%E6%B8%85%E5%8D%8E%E5%A4%A7%E5%AD%A6%E9%99%88%E6%98%8E%E6%B8%B8%E6%B3%B3%E9%A6%86	3	0	4
314	24	11	清华大学陈明游泳馆 价格	10400	http://www.aibang.com/detail/1229946585-421828247/reviews/	4	0	2
315	11	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	0	3
316	11	11	清华大学游泳馆地址	10224	http://www.aibang.com/detail/1805433765-943974894	1	0	2
317	11	11	清华大学游泳馆地址	10225	http://www.aibang.com/detail/1805433765-943974894/reviews/	1	1	1
318	11	11	清华大学游泳馆地址	10229	http://you.kuxun.cn/qhdxyyg-ditu.html	1	2	1
319	11	11	清华大学游泳馆地址	10230	http://aomen.city8.com/canyinfuwu/2240880_EHH75_address.html	1	3	1
320	11	11	清华大学游泳馆 游泳卡价格	19948	http://www.bjsmq.cn/kaibo/kaibov1v110056c624622/	2	0	1
321	20	11	清华大学游泳馆	1631	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	0	0	2
322	20	11	清华大学游泳馆开放时间	7471	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	1	0	4
323	20	11	清华大学游泳馆 位置	22291	http://meishi.qq.com/shops/9247160789116093057	2	0	2
324	1	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	0	2
325	1	11	清华大学游泳馆	1633	http://www.ruyile.com/zx.aspx?id=12493	0	1	1
326	1	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	2	4
327	1	11	清华大学游泳馆 开放时间	5265	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	1	0	1
328	1	11	清华大学游泳馆 开放时间	5269	http://www.dianping.com/search/branch/2/45_2340301	1	1	1
329	1	11	清华大学游泳馆 开放时间	5270	http://www.fsqideng.cn/kaibo/kaibov1v196884c656144.html	1	2	1
330	1	11	清华大学游泳馆	1640	http://share.renren.com/keywords/424942	2	0	1
331	1	11	清华大学游泳馆	1645	http://guazi.ganji.com/place-61005.html	2	1	1
332	1	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	2	2	3
333	4	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	0	2
334	4	11	清华大学游泳馆 地点	21142	http://www.aibang.com/detail/1805433765-943974894	1	0	2
335	4	11	清华大学游泳馆 地址	15236	http://meishi.qq.com/shops/9247160789116093057	2	0	1
336	4	11	清华大学游泳馆 地址	15243	http://www.tuniu.com/guide/v-qinghuadaxueyouyongguan-25014/ditu/	2	1	3
337	16	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	0	2
338	16	11	清华大学游泳馆 游泳卡价格	19942	http://guazi.ganji.com/place-61005.html	5	0	1
339	16	11	清华大学游泳馆 游泳卡价格	19950	http://sales.hlgnet.com/info/155460/	5	1	1
340	16	11	清华大学游泳馆 游泳卡价格	19942	http://guazi.ganji.com/place-61005.html	5	2	1
341	16	11	清华大学游泳馆 tsinghua	23130	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	7	0	2
342	16	11	清华大学游泳馆开放时间	7471	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	8	0	4
343	7	11	清华大学游泳馆	1632	http://you.kuxun.cn/qhdxyyg.html	0	0	2
344	7	11	清华大学游泳馆	1633	http://www.ruyile.com/zx.aspx?id=12493	0	1	1
345	7	11	清华大学游泳馆	1636	http://meishi.qq.com/shops/9247160789116093057	0	2	2
346	7	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	3	4
347	7	11	清华大学游泳馆地址	10226	http://bus.aibang.com/beijing/busxid-1805433765-943974894	1	0	1
348	7	11	清华大学游泳馆地址	10230	http://aomen.city8.com/canyinfuwu/2240880_EHH75_address.html	1	1	2
349	7	11	清华大学游泳馆地址	10224	http://www.aibang.com/detail/1805433765-943974894	1	2	2
350	19	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	0	2
351	19	11	清华大学游泳馆 地址	15238	http://wudaokou.fang.com/shangpu/166998/	1	0	2
352	19	11	清华大学游泳馆 地图	15266	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	2	0	2
353	19	11	清华大学游泳馆 开放时间	5265	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	3	0	3
354	19	11	清华大学游泳馆 开放时间	5275	http://www.fang.com/ask/rent/c_/askdetail.aspx?id=601331	3	1	1
355	19	11	清华大学游泳馆 开放时间	5266	http://www.fang.com/ask/life/c_/172/b_601331.html	3	2	1
356	19	11	清华大学游泳馆 开放时间	5270	http://www.fsqideng.cn/kaibo/kaibov1v196884c656144.html	3	3	1
357	19	11	清华大学游泳馆 学生票	15307	http://www.dianping.com/review/29798783	4	0	3
358	8	11	清华大学游泳馆所在地	3714	http://www.aibang.com/detail/1805433765-943974894	1	0	2
359	8	11	清华大学游泳馆开放时间	7471	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	2	0	3
360	8	11	清华大学游泳馆学生价	13519	http://www.soowen.com/wendao/wendao.php?id=180211982	3	0	3
361	8	11	清华大学游泳馆开放时间	7471	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	4	0	4
362	3	11	清华大学游泳馆	1631	http://poi.mapbar.com/beijing/MAPIHPSMSPTNHPTEYETNC	0	0	2
363	3	11	清华大学游泳馆时间	3451	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	1	0	2
364	3	11	清华大学游泳馆时间	3452	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	1	1	1
365	3	11	清华大学游泳馆时间	3458	http://www.tuniu.com/guide/v-qinghuadaxueyouyongguan-25014/	1	2	1
366	3	11	清华大学游泳馆时间	3452	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	1	3	1
367	3	11	清华大学游泳馆时间	3453	http://www.aibang.com/detail/1805433765-943974894	1	4	2
368	3	11	清华大学游泳馆 学生	3498	http://www.yacol.com/info/aerobics/49873/	3	0	4
369	23	11	清华大学游泳馆	1633	http://www.ruyile.com/zx.aspx?id=12493	0	0	1
370	23	11	清华大学游泳馆	1629	http://www.aibang.com/detail/1805433765-943974894/reviews/	0	1	2
371	23	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	2	1
372	23	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	3	3
373	23	11	清华大学	23937	http://www.tsinghua.edu.cn/chn/index.htm	1	0	2
374	23	11	清华大学游泳馆开放时间	7472	http://www.bdfqy.com/qinghuayouyongguankaifangshijian/	2	0	1
375	13	11	清华大学游泳馆	1630	http://www.aibang.com/detail/1805433765-943974894	0	0	2
376	13	11	清华大学游泳馆	1633	http://www.ruyile.com/zx.aspx?id=12493	0	1	1
377	13	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	2	4
378	13	11	清华大学游泳馆具体位置	24861	http://www.5yi.com/place/big_map?place_id=90311	1	0	1
379	13	11	清华大学游泳馆具体位置	24862	http://aomen.city8.com/canyinfuwu/2240880_EHH75_address.html	1	1	2
380	5	11	清华大学游泳馆	1638	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	0	0	2
381	5	11	清华大学游泳馆信息	21875	http://www.aibang.com/detail/1805433765-943974894/reviews/	1	0	2
382	5	11	清华大学游泳馆地址	10224	http://www.aibang.com/detail/1805433765-943974894	2	0	1
383	5	11	清华大学游泳馆地址	10230	http://aomen.city8.com/canyinfuwu/2240880_EHH75_address.html	2	1	2
384	5	11	清华大学游泳馆位置	9361	http://www.tuniu.com/guide/v-qinghuadaxueyouyongguan-25014/ditu/	3	0	1
385	5	11	清华大学游泳馆位置	9364	http://guazi.ganji.com/place-61005.html	3	1	3
386	22	11	清华大学游泳馆	1636	http://meishi.qq.com/shops/9247160789116093057	0	0	2
387	22	11	清华大学游泳馆	1637	http://www.5yi.com/places/90311	0	1	2
388	22	11	清华大学游泳馆 价钱	11748	http://www.aibang.com/detail/1805433765-943974894/reviews/	1	0	2
389	22	11	清华大学游泳馆 价钱	11753	http://www.fsqideng.cn/kaibo/kaibov1v196884c656144.html	1	1	1
390	22	11	清华大学游泳馆 价钱	11754	http://www.bdfqy.com/content/chNrkRKqBJkjmDXf.html	1	2	2
391	21	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	0	1
392	21	12	辽宁号	440	http://www.xinjunshi.com/ziliao/liaoninghao.html	0	1	4
393	21	12	辽宁号 战略意义	7403	http://blog.sina.com.cn/s/blog_53c474c501017m6v.html	1	0	2
394	21	12	辽宁号 战略意义	7407	http://t.qq.com/p/t/125824020223093	1	1	2
395	12	12	辽宁号	435	http://mil.eastday.com/m/20141028/u1a8414996.html	0	0	1
396	12	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	1	1
397	12	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	2	1
398	12	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	3	1
399	12	12	辽宁号	443	http://so.v.ifeng.com/video?q=%E8%BE%BD%E5%AE%81%E5%8F%B7&c=5	0	4	1
400	12	12	辽宁号	444	http://zh.wikipedia.org/zh-tw/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	0	5	2
401	12	12	辽宁号	439	http://news.shangdu.com/roll/hangmu/	0	6	1
402	12	12	辽宁号 基本信息	3319	http://www.youkudj.com/a/qingchunmeinv/20140903/43964.html	1	0	1
403	12	12	辽宁号 战略意义	7402	http://www.360doc.com/content/14/0520/09/628497_379247162.shtml	2	0	4
404	12	12	辽宁号 战略意义	7403	http://blog.sina.com.cn/s/blog_53c474c501017m6v.html	2	1	2
405	12	12	辽宁号 战略意义	7404	http://blog.sina.com.cn/s/blog_82580d230101ec8r.html	2	2	1
406	12	12	辽宁号 战略意义	7405	http://ido.3mt.com.cn/Article/201405/show3677823c30p1.html	2	3	2
407	12	12	辽宁号 尺寸	16480	http://www.wendangdaquan.com/mydoc.asp?id=%D6%D0%B9%FA%C1%C9%C4%FE%BA%C5%BA%BD%C4%B8%B3%DF%B4%E7	4	0	1
408	12	12	辽宁号 尺寸	16481	http://www.ibm-hn.cn/show/TPjcNAh7kw5QMkuz.html	4	1	1
409	12	12	辽宁号 尺寸	16480	http://www.wendangdaquan.com/mydoc.asp?id=%D6%D0%B9%FA%C1%C9%C4%FE%BA%C5%BA%BD%C4%B8%B3%DF%B4%E7	4	2	2
410	9	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	0	2
411	9	12	辽宁号	436	http://t.qq.com/hkz348166077	0	1	1
412	9	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	2	1
413	9	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	3	1
414	9	12	辽宁号	439	http://news.shangdu.com/roll/hangmu/	0	4	4
415	9	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	5	1
416	9	12	辽宁号	440	http://www.xinjunshi.com/ziliao/liaoninghao.html	0	6	4
417	9	12	辽宁号	444	http://zh.wikipedia.org/zh-tw/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	0	7	1
418	9	12	辽宁号  基本信息	17435	http://news.shangdu.com/roll/hangmu/	1	0	1
419	9	12	辽宁号  基本信息	17436	http://www.xue163.com/18880/140832/1408325785495718.html	1	1	4
420	9	12	辽宁号  战略目标	17457	http://forum.81.cn/detail-12236027-1-1.html	4	0	2
421	9	12	辽宁号  战略目标	17458	http://www.cu-market.com.cn/mil/20141224/1149131014.html	4	1	2
422	9	12	辽宁号  历史	17481	http://www.56.com/u24/v_ODE1Nzc0MjE.html	5	0	1
423	9	12	辽宁号  历史	17483	http://www.godist.cn/History/SubList.aspx?ID=34884	5	1	1
424	9	12	辽宁号  历史	17484	http://news.163.com/12/0924/10/8C5NHNB700014JB6_5.html	5	2	1
425	9	12	辽宁号  历史	17486	http://365jia.cn/news/default/showComment/id/1248771	5	3	1
426	9	12	辽宁号  	17503	http://www.xinjunshi.com/ziliao/liaoninghao.html	6	0	1
427	9	12	辽宁号  	17507	http://hangmu.chinaiiss.com/	6	1	1
428	9	12	辽宁号  	17509	http://www.lnhhm.com/	6	2	1
429	9	12	辽宁号  	17508	http://junshi.xilu.com/20140828/1000010000625747.html	6	3	1
430	17	12	辽宁号	435	http://mil.eastday.com/m/20141028/u1a8414996.html	0	0	3
431	17	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	1	2
432	17	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	2	4
433	17	12	辽宁号 优势劣势	19398	http://www.360doc.com/content/12/1003/17/6150202_239310485.shtml	1	0	2
434	17	12	辽宁号 优势劣势	19400	http://www.chinanews.com/mil/2013/08-06/5127028.shtml	1	1	2
435	17	12	辽宁号 战略意义	7402	http://www.360doc.com/content/14/0520/09/628497_379247162.shtml	2	0	2
436	17	12	辽宁号 战略意义	7404	http://blog.sina.com.cn/s/blog_82580d230101ec8r.html	2	1	2
437	17	12	辽宁号 战略意义	7407	http://t.qq.com/p/t/125824020223093	2	2	2
438	15	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	0	2
439	15	12	辽宁号	440	http://www.xinjunshi.com/ziliao/liaoninghao.html	0	1	4
440	15	12	航空母舰的战略意义	26297	http://bbs.tiexue.net/post2_4984439_1.html	1	0	4
441	15	12	航空母舰的战略意义	26298	http://roll.sohu.com/20120925/n353899695.shtml	1	1	3
442	15	12	航空母舰的战略意义	26303	http://news.sina.com.cn/c/2013-03-04/101226419964.shtml	1	2	2
443	15	12	辽宁号与美国航母对比	26321	http://tieba.baidu.com/p/1930442896	2	0	4
444	15	12	辽宁号与美国航母对比	26325	http://www.kankanews.com/ICmilitary/wz/2013-08-09/3337781.shtml	2	1	3
445	15	12	辽宁号与美国航母对比	26327	http://www.zhihu.com/question/23747856/answer/25538552	2	2	1
446	15	12	辽宁号与美国航母对比	26326	http://www.newsgx.com/society/jun/201408/27127754.html	2	3	1
447	15	12	辽宁号与其他国家航母对比	26341	http://blog.csdn.net/polly_yang/article/details/8012393	3	0	1
448	15	12	辽宁号与其他国家航母对比	26341	http://blog.csdn.net/polly_yang/article/details/8012393	3	1	2
449	15	12	辽宁号与其他国家航母对比	26342	http://www.360doc.com/content/12/0927/20/3271405_238510865.shtml	3	2	4
450	15	12	辽宁号与其他国家航母对比	26343	http://news.xinhuanet.com/video/2012-09/26/c_123765470.htm	3	3	1
451	15	12	辽宁号与其他国家航母对比	26344	http://www.52byq.com/zt/LiaoNingJianBiYinDuHangMuChangMa/	3	4	1
452	15	12	辽宁号与其他国家航母对比	26350	http://news.mydrivers.com/1/316/316042.htm	3	5	2
453	25	12	辽宁号航母基本信息	24398	http://news.shangdu.com/roll/hangmu/	1	0	2
454	25	12	辽宁号航母基本信息	24404	http://www.xue163.com/18880/140832/1408325785495718.html	1	1	4
455	25	12	辽宁号航母的优势和劣势	24425	http://www.360doc.com/content/12/1003/17/6150202_239310485.shtml	2	0	3
456	25	12	航母能发挥的战略作用	24429	http://www.chinavalue.net/Media/Article.aspx?ArticleId=80086	3	0	1
457	25	12	航母的战略作用	4704	http://www.360doc.com/content/11/0517/14/320191_117418115.shtml	4	0	2
458	6	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	0	2
459	6	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	1	4
460	6	12	辽宁号和别国航母相比 优势和劣势	22165	http://www.milchina.com/jishi/98953.html	1	0	4
461	6	12	辽宁号 优势和劣势	22176	http://www.360doc.com/content/12/1003/17/6150202_239310485.shtml	2	0	1
462	6	12	航母的战略意义	22194	http://bbs.news.163.com/bbs/mil/207200932.html	3	0	2
463	6	12	航母的战略意义	22198	http://comment.wenweipo.com/news_comment_sub.php?aad02=IN1105020002&aad03=4&aad04=1&cat=news&d=1304267220	3	1	1
464	6	12	航母的战略意义	22197	http://www.docin.com/app/teamMessage/showTeamTalk?teamId=3237&cardId=821212&talkNum=1	3	2	1
465	6	12	航母的战略意义	22193	http://bbs.tiexue.net/post_4162154_1.html	3	3	2
466	10	12	辽宁号	440	http://www.xinjunshi.com/ziliao/liaoninghao.html	0	0	4
467	10	12	辽宁号的优劣	9417	http://wendatw.com/%e9%81%bc%e5%af%a7%e8%99%9f%e8%88%aa%e7%a9%ba%e6%af%8d%e8%89%a6.htm	1	0	1
468	10	12	辽宁号的优劣	9413	http://www.lnhhm.com/	1	1	1
469	10	12	辽宁号	437	http://hangmu.chinaiiss.com/	4	0	2
470	10	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	4	1	3
471	14	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	0	1
472	14	12	辽宁号 战略作用	8347	http://www.miercn.com/dujia/201211/134951.html	1	0	1
473	14	12	辽宁号 战略作用	8349	http://www.xn--3oqr0dzy4a6r9b.xn--fiqs8s/view.php?d=56872	1	1	4
474	18	12	辽宁号 维基	12753	http://zh.wikipedia.org/wiki/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	1	0	4
475	18	12	辽宁号 战略作用	8349	http://www.xn--3oqr0dzy4a6r9b.xn--fiqs8s/view.php?d=56872	2	0	2
476	18	12	辽宁号 优劣势	12782	http://www.360doc.com/content/12/1001/17/5578727_239029529.shtml	3	0	1
477	18	12	辽宁号 优劣势	12779	http://www.top81.cn/luntan/jsct/20130413/31147.html	3	1	3
478	2	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	0	4
479	2	12	辽宁号	444	http://zh.wikipedia.org/zh-tw/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	0	1	1
480	2	12	辽宁号优势	2464	http://www.top81.cn/luntan/jsct/20130413/31147.html	1	0	2
481	2	12	辽宁号优势	2466	http://ido.3mt.com.cn/Article/201310/show3222574c30p1.html	1	1	2
482	24	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	0	4
483	24	12	辽宁号	437	http://hangmu.chinaiiss.com/	0	1	2
484	24	12	辽宁号	444	http://zh.wikipedia.org/zh-tw/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	0	2	2
485	24	12	辽宁号 战略价值	10639	http://blog.sina.com.cn/s/blog_53c474c501017m6v.html	1	0	3
486	24	12	辽宁号 战略价值	10640	http://junqing.club.sohu.com/daily/thread/ys4od41pi1	1	1	2
487	24	12	辽宁号 战略价值	10643	http://epaper.21cbh.com/html/2012-09/26/content_34679.htm?div=-1	1	2	2
488	11	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	0	1
489	11	12	辽宁号	441	http://www.leiting001.com/zt/liaoninghao/	0	1	1
490	11	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	2	1
491	11	12	辽宁号	444	http://zh.wikipedia.org/zh-tw/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	0	3	1
492	11	12	辽宁号战略意义	19999	http://blog.sina.com.cn/s/blog_53c474c501017m6v.html	1	0	2
493	11	12	辽宁号战略意义	20005	http://epaper.21cbh.com/html/2012-09/26/content_34679.htm?div=-1	1	1	2
494	11	12	辽宁号的优势与劣势	20029	http://www.360doc.com/content/12/1003/17/6150202_239310485.shtml	2	0	2
495	20	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	0	3
496	20	12	辽宁号	442	http://zh-yue.wikipedia.org/wiki/%E9%81%BC%E5%AF%A7%E8%99%9F%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%89%A6	0	1	4
497	20	12	辽宁号与其他国家航母的对比	22455	http://www.360doc.com/content/12/0927/20/3271405_238510865.shtml	1	0	1
498	20	12	辽宁号与其他国家航母的对比	22459	http://www.qianzhan.com/military/detail/275/130727-5798d2af.html	1	1	3
499	1	12	辽宁号	438	http://www.qianyan001.com/tuku/20120925/images_414903.html	0	0	1
500	1	12	辽宁号	440	http://www.xinjunshi.com/ziliao/liaoninghao.html	0	1	4
501	1	12	辽宁号	444	http://zh.wikipedia.org/zh-tw/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	0	2	3
502	1	12	辽宁号 优劣势	12779	http://www.top81.cn/luntan/jsct/20130413/31147.html	1	0	2
503	1	12	辽宁号 优劣势	12782	http://www.360doc.com/content/12/1001/17/5578727_239029529.shtml	1	1	3
504	1	12	辽宁号 战略意义	7404	http://blog.sina.com.cn/s/blog_82580d230101ec8r.html	2	0	3
505	4	12	辽宁号	441	http://www.leiting001.com/zt/liaoninghao/	0	0	1
506	4	12	辽宁号	444	http://zh.wikipedia.org/zh-tw/%E8%BE%BD%E5%AE%81%E5%8F%B7%E8%88%AA%E7%A9%BA%E6%AF%8D%E8%88%B0	0	1	2
